game_urn,player_urn,team_urn,region,game_start_datetime,best_of,curr_game,player,team,champion,side,role,opp_player_urn,opp_player,opp_team_urn,opp_team,opp_champion,result,kills,deaths,assists,double_kills,triple_kills,quad_kills,penta_kills,first_blood,avg_mins_between_kills,avg_mins_between_deaths,solo_kills,iso_deaths,minion_kills,neutral_minion_kills,neutral_minion_kills_team_jungle,neutral_minion_kills_enemy_jungle,perc_in_mid_lane,num_recalls,total_damage_teamfights,avg_damage_per_teamfight,dmg_to_champs_per_min,dmg_shielded_on_team_per_min,dmg_healed_on_team_per_min,total_gold,gold_at_15m,gold_diff_at_15m,wards_placed,wards_killed,vision_score,jungle_prox,duo_prox,team_perid,player_perid,opp_player_perid,opp_team_urn_perid,upsert_at,gold_at_20m,gold_diff_at_20m
live:lol:riot:map:esportstmnt03-3178575,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,live:lol:riot:team:99294153824386385,LCS,7/8/2023 1:10 AM,1,1,Licorice,GG,KSante,red,top,live:lol:riot:player:8131bd57-e9ec-305c-8364-661b98cb0b31,Hauntzer,live:lol:riot:team:98767991860392497,TSM,Renekton,0,1,2,5,0,0,0,0,0,,2.137583333333333,1,1,214,6.5,4.5,0,0.05083665510797118,7,10205.3671875,1457.9095982142858,647.6174756421995,6.024668751187659,0,9458,4809,-1097,11,2,21.3021240234375,0.07089722222222222,,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:112a2549-b3ca-4094-91f1-d5092386e9ba,esports:player:8a8265e9-52bc-4c4f-b771-c0f4f3b5b490,esports:team:c7fb2ef8-27bf-4363-b1a5-b68f11ec272e,7/8/2023 2:04 AM,,
live:lol:riot:map:esportstmnt03-3178575,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,live:lol:riot:team:99294153824386385,LCS,7/8/2023 1:10 AM,1,1,River,GG,Poppy,red,jng,live:lol:riot:player:92d8d241-4943-3daf-9f48-e0a53823c5ef,Bugi,live:lol:riot:team:98767991860392497,TSM,Maokai,0,3,0,5,0,0,0,0,0,5.977775,,0,0,16,135.9000244140625,93.60002899169922,12.799999237060547,0.08880858857118192,6,2273.8841552734375,324.84059361049106,251.60162453395964,0,0,8963,5066,382,10,9,41.122589111328125,0.4194166666666667,,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,esports:player:eed0427e-2379-4ca7-90f0-e4e3bf81f8ee,esports:team:c7fb2ef8-27bf-4363-b1a5-b68f11ec272e,7/8/2023 2:04 AM,,
live:lol:riot:map:esportstmnt03-3178575,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,live:lol:riot:team:99294153824386385,LCS,7/8/2023 1:10 AM,1,1,Gori,GG,Sylas,red,mid,live:lol:riot:player:002ead41-f8a1-3a8a-9137-59395f3875e0,Insanity,live:lol:riot:team:98767991860392497,TSM,Tristana,0,1,3,5,0,0,0,0,0,,11.181891666666667,0,1,219,8.25,4,0,0.3745354305972581,7,2374.1593017578125,339.16561453683033,326.25398203072365,0,0,9770,5036,-783,9,5,25.002214431762695,0.20693055555555556,,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:479968d8-7d7c-44e2-9940-22b720d7cb1e,esports:player:68a146f3-7478-4fd7-b4c7-66d0166b4116,esports:team:c7fb2ef8-27bf-4363-b1a5-b68f11ec272e,7/8/2023 2:04 AM,,
live:lol:riot:map:esportstmnt03-3178575,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,live:lol:riot:team:99294153824386385,LCS,7/8/2023 1:10 AM,1,1,Stixxay,GG,Ashe,red,bot,live:lol:riot:player:814921d2-65df-325f-adbe-02616f33a095,WildTurtle,live:lol:riot:team:98767991860392497,TSM,Jinx,0,2,2,5,0,0,0,0,0,20.068666666666665,1.1839666666666666,0,0,244,12.399999618530273,12.399999618530273,0,0.2465422329093753,8,1908.7646484375,272.6806640625,482.1449972421639,0,0,10197,5348,-999,11,7,33.29174041748047,0.17774444444444445,,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:c5cf45d3-5fd9-4ce8-8163-e5755a5291c2,esports:player:08b67d49-77c0-450f-8a72-25b643c5645e,esports:team:c7fb2ef8-27bf-4363-b1a5-b68f11ec272e,7/8/2023 2:04 AM,,
live:lol:riot:map:esportstmnt03-3178575,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,live:lol:riot:team:99294153824386385,LCS,7/8/2023 1:10 AM,1,1,huhi,GG,Zac,red,sup,live:lol:riot:player:4a2861c0-8871-374c-8fbe-0a86280c5c31,Chime,live:lol:riot:team:98767991860392497,TSM,Braum,0,2,3,2,0,0,0,0,0,7.25875,9.730225,0,2,33,0,0,0,0.09959421012297033,11,900.208251953125,128.60117885044642,161.7731974521944,0,12.563859445666656,6231,3998,719,39,9,79.7793197631836,0.25403194444444444,0.36395,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:cd2bc07a-142e-4f89-bb89-b48eff232125,esports:player:c9178cdf-fb86-448b-9d5d-b6d28749e78b,esports:team:c7fb2ef8-27bf-4363-b1a5-b68f11ec272e,7/8/2023 2:04 AM,,
live:lol:riot:map:esportstmnt03-3179121,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,live:lol:riot:team:98767991877340524,LCS,7/6/2023 10:11 PM,1,1,Fudge,C9,Renekton,blue,top,live:lol:riot:player:6d9fa6e3-cc91-3644-9ac4-8efdf54ed04d,Rich,live:lol:riot:team:98926509883054987,DIG,Jax,1,2,4,8,1,0,0,0,0,0.046966666666666664,6.321516666666667,0,3,191,1,0,0,0.024097984767113504,7,6612.9599609375,508.6892277644231,686.0563549053365,0,0,10609,5053,-727,13,5,30.321109771728516,0.12361111111111112,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:6c3f2a06-dbbc-4e07-8e68-2d83b0020adb,esports:player:75fc8816-bf4d-42bc-a07c-abce1e941b86,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,7/6/2023 11:04 PM,,
live:lol:riot:map:esportstmnt03-3179121,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,live:lol:riot:team:98767991877340524,LCS,7/6/2023 10:11 PM,1,1,Blaber,C9,Maokai,blue,jng,live:lol:riot:player:cd36d65c-30b2-320c-aee9-a3f2a1f1e91c,Santorin,live:lol:riot:team:98926509883054987,DIG,Sejuani,1,5,1,8,1,0,0,0,0,5.722204166666667,,1,0,34,167.99996948242188,102.00003814697266,12,0.06545070865547678,8,4618.14306640625,355.2417743389423,545.9973634742533,0,64.09633963911773,12339,5930,1423,8,11,43.131011962890625,0.36777916666666666,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,esports:player:b87b02a3-a932-4236-9c36-5e8122ab8c5b,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,7/6/2023 11:04 PM,,
live:lol:riot:map:esportstmnt03-3179121,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,live:lol:riot:team:98767991877340524,LCS,7/6/2023 10:11 PM,1,1,EMENES,C9,Tristana,blue,mid,live:lol:riot:player:55c0bcd3-7569-335d-9ec8-d7e45d5a2330,Jensen,live:lol:riot:team:98926509883054987,DIG,Leblanc,1,8,1,4,2,1,0,0,1,3.914802380952381,,1,1,286,39.749996185302734,17,18.499998092651367,0.4006625265721076,9,3741.460693359375,287.8046687199519,671.5429627989298,0,0,16476,6568,820,12,6,29.81769371032715,0.10139444444444445,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:c39d6f48-788f-4bf4-9f37-34e816be90a4,esports:player:4c00985b-0cf6-4ac0-a23f-8f215c85a355,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,7/6/2023 11:04 PM,,
live:lol:riot:map:esportstmnt03-3179121,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,live:lol:riot:team:98767991877340524,LCS,7/6/2023 10:11 PM,1,1,Berserker,C9,Varus,blue,bot,live:lol:riot:player:c1ea50b2-be3b-3911-9801-cfd2fa66b443,Tomo,live:lol:riot:team:98926509883054987,DIG,Aphelios,1,1,2,8,0,0,0,0,0,,2.2444166666666665,0,0,257,12,12,0,0.12443979100237744,8,1818.623291015625,139.89409930889423,341.7570873799744,0,0,13400,6825,1878,13,8,39.47773742675781,0.10119861111111111,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:baacf11d-0bdc-44b8-8b93-d059be564cf9,esports:player:e84d4fe4-db3e-411e-988c-3de6af5aab96,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,7/6/2023 11:04 PM,,
live:lol:riot:map:esportstmnt03-3179121,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,live:lol:riot:team:98767991877340524,LCS,7/6/2023 10:11 PM,1,1,Zven,C9,Heimerdinger,blue,sup,live:lol:riot:player:53eebeb2-1202-37c6-a479-9b96fdcd9251,Diamond,live:lol:riot:team:98926509883054987,DIG,Rell,1,1,3,10,0,0,0,0,0,,8.56825,0,0,17,8,4,4,0.08480379128384563,8,5109.155517578125,393.011962890625,460.2074500167333,0,0,8436,4236,995,33,13,92.42291259765625,0.21780972222222222,0.5888097222222222,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:f055bb59-5b23-4ba1-babe-f3624123a3cd,esports:player:1e88afe8-9842-4b58-85cb-5464082c1909,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,7/6/2023 11:04 PM,,
live:lol:riot:map:esportstmnt03-3179121,live:lol:riot:player:6d9fa6e3-cc91-3644-9ac4-8efdf54ed04d,live:lol:riot:team:98926509883054987,LCS,7/6/2023 10:11 PM,1,1,Rich,DIG,Jax,red,top,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,Fudge,live:lol:riot:team:98767991877340524,C9,Renekton,0,3,2,3,0,0,0,0,0,9.17585,13.68695,0,0,189,4,0,0,0.020666402198568082,13,6183.99609375,475.69200721153845,535.955566538767,0,0,10444,5780,727,16,5,29.658443450927734,0.08879444444444445,,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,esports:player:75fc8816-bf4d-42bc-a07c-abce1e941b86,esports:player:6c3f2a06-dbbc-4e07-8e68-2d83b0020adb,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,7/6/2023 11:04 PM,,
live:lol:riot:map:esportstmnt03-3179121,live:lol:riot:player:cd36d65c-30b2-320c-aee9-a3f2a1f1e91c,live:lol:riot:team:98926509883054987,LCS,7/6/2023 10:11 PM,1,1,Santorin,DIG,Sejuani,red,jng,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,live:lol:riot:team:98767991877340524,C9,Maokai,0,1,4,5,0,0,0,0,0,,5.73895,0,0,35,112.60003662109375,95.60003662109375,4,0.05410520241186777,8,2779.967041015625,213.84361853966345,330.50595492057124,0,28.144515689414646,8468,4507,-1423,12,11,40.00665283203125,0.3981916666666666,,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,esports:player:b87b02a3-a932-4236-9c36-5e8122ab8c5b,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,7/6/2023 11:04 PM,,
live:lol:riot:map:esportstmnt03-3179121,live:lol:riot:player:55c0bcd3-7569-335d-9ec8-d7e45d5a2330,live:lol:riot:team:98926509883054987,LCS,7/6/2023 10:11 PM,1,1,Jensen,DIG,Leblanc,red,mid,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,EMENES,live:lol:riot:team:98767991877340524,C9,Tristana,0,4,2,7,0,0,0,0,0,9.058827777777777,27.337266666666668,1,1,292,0,0,0,0.3743918222969127,10,5949.451416015625,457.65010892427887,652.7832381647717,0,0,13392,5748,-820,7,5,29.31026840209961,0.24280138888888889,,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,esports:player:4c00985b-0cf6-4ac0-a23f-8f215c85a355,esports:player:c39d6f48-788f-4bf4-9f37-34e816be90a4,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,7/6/2023 11:04 PM,,
live:lol:riot:map:esportstmnt03-3179121,live:lol:riot:player:c1ea50b2-be3b-3911-9801-cfd2fa66b443,live:lol:riot:team:98926509883054987,LCS,7/6/2023 10:11 PM,1,1,Tomo,DIG,Aphelios,red,bot,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,Berserker,live:lol:riot:team:98767991877340524,C9,Varus,0,2,3,4,1,0,0,0,0,0.13133333333333333,12.659333333333333,0,1,276,13.399999618530273,10.399999618530273,2.5,0.20872678825154567,8,2168.62744140625,166.81749549278845,635.0748692767744,0,0,12324,4947,-1878,8,4,20.57080078125,0.0570125,,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,esports:player:e84d4fe4-db3e-411e-988c-3de6af5aab96,esports:player:baacf11d-0bdc-44b8-8b93-d059be564cf9,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,7/6/2023 11:04 PM,,
live:lol:riot:map:esportstmnt03-3179121,live:lol:riot:player:53eebeb2-1202-37c6-a479-9b96fdcd9251,live:lol:riot:team:98926509883054987,LCS,7/6/2023 10:11 PM,1,1,Diamond,DIG,Rell,red,sup,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,Zven,live:lol:riot:team:98767991877340524,C9,Heimerdinger,0,1,6,4,0,0,0,0,0,,5.137476666666666,0,0,33,0,0,0,0.06821657175517923,7,23.526275634765625,1.8097135103665865,85.62374689321614,50.3209696737622,0,6396,3241,-995,46,6,77.17566680908203,0.13051388888888887,0.42339444444444446,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,esports:player:1e88afe8-9842-4b58-85cb-5464082c1909,esports:player:f055bb59-5b23-4ba1-babe-f3624123a3cd,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,7/6/2023 11:04 PM,,
live:lol:riot:map:esportstmnt03-3184735,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,live:lol:riot:team:98767991877340524,LCS,7/12/2023 11:37 PM,1,1,Fudge,C9,Renekton,blue,top,live:lol:riot:player:60e06c35-bf90-3929-9846-698630f55346,Summit,live:lol:riot:team:98926509885559666,TL,Kennen,0,4,2,4,1,1,0,0,0,4.375588888888888,19.67935,0,2,245,9.999998092651367,4.500000476837158,0,0.0679199209304439,14,2018.4266967773438,80.73706787109376,297.94812734562026,0,0,13016,4311,-1516,18,7,46.63930892944336,0.024969444444444447,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:6c3f2a06-dbbc-4e07-8e68-2d83b0020adb,esports:player:db3c8a17-e8a4-44f3-a29e-48b72bedb938,esports:team:0f69b320-f4c5-47f2-a42a-a1b2db6d0b3b,7/13/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3184735,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,live:lol:riot:team:98767991877340524,LCS,7/12/2023 11:37 PM,1,1,Blaber,C9,Kindred,blue,jng,live:lol:riot:player:fada9354-bd3f-3893-8fa6-7f3ebe76baa4,Pyosik,live:lol:riot:team:98926509885559666,TL,MonkeyKing,0,4,3,5,0,0,0,0,0,4.067394444444444,11.894625,0,0,54,213.59991455078125,162.0999755859375,12,0.08436752802701089,15,5193.437789916992,207.7375115966797,669.9208264007584,0,282.1563494092344,13453,4866,-800,13,26,82.01892852783203,0.41123472222222224,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,esports:player:6863fb15-a6dc-4705-b539-b4a294d197e1,esports:team:0f69b320-f4c5-47f2-a42a-a1b2db6d0b3b,7/13/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3184735,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,live:lol:riot:team:98767991877340524,LCS,7/12/2023 11:37 PM,1,1,EMENES,C9,Lissandra,blue,mid,live:lol:riot:player:fd579fa2-f03c-3f87-b0b2-f5d2f1d8c531,APA,live:lol:riot:team:98926509885559666,TL,Ziggs,0,1,6,10,0,0,0,0,0,,6.2207333333333334,0,2,302,0,0,0,0.2617785153115592,15,3514.4008178710938,140.57603271484376,420.9519844482297,0,7.521546637479608,13379,4839,-2025,21,12,46.69632339477539,0.18889722222222222,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:c39d6f48-788f-4bf4-9f37-34e816be90a4,esports:player:2dfd56b1-b3e9-4e03-9ab4-77d061bd5ae3,esports:team:0f69b320-f4c5-47f2-a42a-a1b2db6d0b3b,7/13/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3184735,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,live:lol:riot:team:98767991877340524,LCS,7/12/2023 11:37 PM,1,1,Berserker,C9,Ashe,blue,bot,live:lol:riot:player:ed31da0c-2ac5-3966-928e-f99be89d682b,Yeon,live:lol:riot:team:98926509885559666,TL,Aphelios,0,5,1,8,1,0,0,0,1,5.700775,,0,0,319,24.399999618530273,20.399999618530273,0,0.1519587219196845,14,4937.603515625,197.504140625,742.5561814145176,0,0,16558,6034,678,21,13,64.25259399414062,0.19326805555555554,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:baacf11d-0bdc-44b8-8b93-d059be564cf9,esports:player:d8854768-ad90-4438-800e-bb0b63b64bd1,esports:team:0f69b320-f4c5-47f2-a42a-a1b2db6d0b3b,7/13/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3184735,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,live:lol:riot:team:98767991877340524,LCS,7/12/2023 11:37 PM,1,1,Zven,C9,Milio,blue,sup,live:lol:riot:player:4eb8e5e1-f6d6-3b9e-9114-74a6b2cce9f0,CoreJJ,live:lol:riot:team:98926509885559666,TL,Rakan,0,1,1,12,0,0,0,0,0,,,0,0,16,0,0,0,0.09477334278712134,16,363.1043701171875,14.5241748046875,64.29837682713605,209.77776190300966,241.30479726351868,9087,3541,-363,63,15,123.22919464111328,0.22226944444444444,0.6847166666666666,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:f055bb59-5b23-4ba1-babe-f3624123a3cd,esports:player:095b14f6-9442-4118-a896-026e44bb7379,esports:team:0f69b320-f4c5-47f2-a42a-a1b2db6d0b3b,7/13/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3184735,live:lol:riot:player:60e06c35-bf90-3929-9846-698630f55346,live:lol:riot:team:98926509885559666,LCS,7/12/2023 11:37 PM,1,1,Summit,TL,Kennen,red,top,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,Fudge,live:lol:riot:team:98767991877340524,C9,Renekton,1,2,6,4,0,0,0,0,0,10.249716666666666,2.788483333333333,1,3,292,8,6.5,0,0.08671567191307611,9,11291.35791015625,451.65431640625,791.8813272579553,0,0,13836,5827,1516,11,7,35.01964569091797,0.09443333333333334,,esports:team:0f69b320-f4c5-47f2-a42a-a1b2db6d0b3b,esports:player:db3c8a17-e8a4-44f3-a29e-48b72bedb938,esports:player:6c3f2a06-dbbc-4e07-8e68-2d83b0020adb,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,7/13/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3184735,live:lol:riot:player:fada9354-bd3f-3893-8fa6-7f3ebe76baa4,live:lol:riot:team:98926509885559666,LCS,7/12/2023 11:37 PM,1,1,Pyosik,TL,MonkeyKing,red,jng,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,3,2,7,1,0,0,0,0,12.123075,12.673766666666667,0,1,38,151,100.00003814697266,9,0.07668639032384214,9,3959.3309326171875,158.3732373046875,352.14614425904983,0,0,13427,5666,800,16,13,53.14381408691406,0.3655069444444445,,esports:team:0f69b320-f4c5-47f2-a42a-a1b2db6d0b3b,esports:player:6863fb15-a6dc-4705-b539-b4a294d197e1,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,7/13/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3184735,live:lol:riot:player:fd579fa2-f03c-3f87-b0b2-f5d2f1d8c531,live:lol:riot:team:98926509885559666,LCS,7/12/2023 11:37 PM,1,1,APA,TL,Ziggs,red,mid,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,EMENES,live:lol:riot:team:98767991877340524,C9,Lissandra,1,7,2,4,0,0,0,0,0,4.081297222222222,10.373166666666666,0,0,302,23,15,0,0.3638908226274535,13,10129.544189453125,405.181767578125,1039.702864866337,0,0,19446,6864,2025,20,3,61.00419616699219,0.2294013888888889,,esports:team:0f69b320-f4c5-47f2-a42a-a1b2db6d0b3b,esports:player:2dfd56b1-b3e9-4e03-9ab4-77d061bd5ae3,esports:player:c39d6f48-788f-4bf4-9f37-34e816be90a4,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,7/13/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3184735,live:lol:riot:player:ed31da0c-2ac5-3966-928e-f99be89d682b,live:lol:riot:team:98926509885559666,LCS,7/12/2023 11:37 PM,1,1,Yeon,TL,Aphelios,red,bot,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,Berserker,live:lol:riot:team:98767991877340524,C9,Ashe,1,1,1,5,0,0,0,0,0,,,0,0,275,34.399993896484375,23.599998474121094,6.8000006675720215,0.2186673038930151,10,2573.0595703125,102.9223828125,531.5602334046151,0,0,14041,5356,-678,17,20,61.52021789550781,0.0777375,,esports:team:0f69b320-f4c5-47f2-a42a-a1b2db6d0b3b,esports:player:d8854768-ad90-4438-800e-bb0b63b64bd1,esports:player:baacf11d-0bdc-44b8-8b93-d059be564cf9,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,7/13/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3184735,live:lol:riot:player:4eb8e5e1-f6d6-3b9e-9114-74a6b2cce9f0,live:lol:riot:team:98926509885559666,LCS,7/12/2023 11:37 PM,1,1,CoreJJ,TL,Rakan,red,sup,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,0,4,10,0,0,0,0,0,,4.2764,0,0,38,0,0,0,0.1167090658245189,11,621.3843383789062,24.85537353515625,80.09367542281142,101.77322412271857,122.67481476570381,8923,3904,363,67,15,134.61502075195312,0.19881666666666667,0.44182499999999997,esports:team:0f69b320-f4c5-47f2-a42a-a1b2db6d0b3b,esports:player:095b14f6-9442-4118-a896-026e44bb7379,esports:player:f055bb59-5b23-4ba1-babe-f3624123a3cd,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,7/13/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3186073,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,live:lol:riot:team:98767991877340524,LCS,7/14/2023 12:04 AM,1,1,Fudge,C9,Rumble,blue,top,live:lol:riot:player:eb392fd2-f2b2-36b5-9747-d9037161be83,Ssumday,live:lol:riot:team:99294153828264740,100,Kennen,1,5,1,6,1,1,0,0,0,1.3379666666666667,,0,0,218,8,0,2.5,0.03204789808020553,7,717.0947265625,102.44210379464286,643.6452274665935,0,0,11622,5153,-70,12,2,26.395601272583008,0.013888888888888888,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:6c3f2a06-dbbc-4e07-8e68-2d83b0020adb,esports:player:1645776d-070d-4d9a-b8fd-c44382189e07,esports:team:19a82dc3-96de-474c-8ed1-ced74b0f08cd,7/14/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3186073,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,live:lol:riot:team:98767991877340524,LCS,7/14/2023 12:04 AM,1,1,Blaber,C9,Maokai,blue,jng,live:lol:riot:player:6b375f43-5966-3150-bad0-564ec1742b67,Closer,live:lol:riot:team:99294153828264740,100,LeeSin,1,3,2,12,0,0,0,0,0,5.4383333333333335,9.360433333333333,0,0,19,142.2000274658203,95.50003814697266,21.69999885559082,0.05540574606399963,9,0,0,341.01392729691236,0,60.519269333059896,10834,5278,884,10,10,34.466529846191406,0.45550277777777776,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,esports:player:d00233b2-4c3d-4349-9bec-e6e6de1e582a,esports:team:19a82dc3-96de-474c-8ed1-ced74b0f08cd,7/14/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3186073,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,live:lol:riot:team:98767991877340524,LCS,7/14/2023 12:04 AM,1,1,EMENES,C9,Jayce,blue,mid,live:lol:riot:player:80bcc494-1ec9-3ca6-ad1a-6316b5011266,Quid,live:lol:riot:team:99294153828264740,100,Ahri,1,6,0,8,1,0,0,0,0,1.9193733333333332,,0,0,243,19.999998092651367,15.999998092651367,0,0.3867861353917505,10,1652.06396484375,236.00913783482142,1081.178792906189,0,0,15039,5884,-234,12,13,37.85374069213867,0.16517361111111112,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:c39d6f48-788f-4bf4-9f37-34e816be90a4,esports:player:280ecec6-9639-4ba4-b262-e53ad139cc08,esports:team:19a82dc3-96de-474c-8ed1-ced74b0f08cd,7/14/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3186073,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,live:lol:riot:team:98767991877340524,LCS,7/14/2023 12:04 AM,1,1,Berserker,C9,Kaisa,blue,bot,live:lol:riot:player:e4a861e1-a2d1-3991-80f4-423f34dacb66,Doublelift,live:lol:riot:team:99294153828264740,100,Varus,1,6,3,10,1,0,0,0,0,3.8602166666666666,9.574916666666667,0,0,247,12,8,0,0.1237027299033718,9,0,0,511.39242973250816,0,0,12778,5336,-257,19,8,46.41813659667969,0.2916472222222222,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:baacf11d-0bdc-44b8-8b93-d059be564cf9,esports:player:60db13fb-3a21-4410-8579-495f3c05e08f,esports:team:19a82dc3-96de-474c-8ed1-ced74b0f08cd,7/14/2023 1:04 AM,,
live:lol:riot:map:esportstmnt03-3186073,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,live:lol:riot:team:98767991877340524,LCS,7/14/2023 12:04 AM,1,1,Zven,C9,Nautilus,blue,sup,live:lol:riot:player:9dd705e0-cfe6-3eb4-b2a2-57d42254e34d,Busio,live:lol:riot:team:99294153828264740,100,Rell,1,0,5,15,0,0,0,0,0,,5.542125,0,0,38,0,0,0,0.06937554362691023,7,0,0,182.1097279264918,0,0,7009,3445,56,32,8,61.9801139831543,0.2097388888888889,0.5346722222222222,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:f055bb59-5b23-4ba1-babe-f3624123a3cd,esports:player:b7cc9b65-5821-4fbd-b9ef-d8a4c5940636,esports:team:19a82dc3-96de-474c-8ed1-ced74b0f08cd,7/14/2023 1:04 AM,,
